x_centroid,y_centroid,x_start,y_start,x_end,y_end,depth,length,area,v_axial,v_Mx,v_My,v_total,Fz,Mxi,Myi
20.103658536585364,-16.896341463414636,19.926829268292682,-17.073170731707318,20.28048780487805,-16.71951219512195,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.00765014338249837,-0.005642616982018377,-0.174768573904371,-0.7866924736031139,13.292224660696517,15.815396862618696
20.45731707317073,-16.54268292682927,20.28048780487805,-16.71951219512195,20.634146341463413,-16.365853658536587,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.007490017681962496,-0.005741880489739659,-0.17470771171155644,-0.7864185122841847,13.009472096506055,16.088012858008778
20.8109756097561,-16.1890243902439,20.634146341463413,-16.365853658536587,20.98780487804878,-16.01219512195122,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.007329891981426622,-0.005841143997460942,-0.17464684951874182,-0.7861445509652554,12.72691330983386,16.36043507588059
21.164634146341463,-15.835365853658537,20.98780487804878,-16.01219512195122,21.34146341463415,-15.658536585365853,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.007169766280890749,-0.005940407505182222,-0.17458598732592723,-0.7858705896463262,12.444548300679934,16.632663516234135
21.51829268292683,-15.48170731707317,21.34146341463415,-15.658536585365853,21.695121951219512,-15.304878048780488,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.0070096405803548745,-0.006039671012903505,-0.17452512513311266,-0.7855966283273971,12.162377069044275,16.904698179069417
21.871951219512194,-15.128048780487806,21.695121951219512,-15.304878048780488,22.048780487804876,-14.951219512195122,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.0068495148798190025,-0.006138934520624786,-0.17446426294029804,-0.7853226670084678,11.880399614926882,17.176539064386425
22.225609756097562,-14.774390243902438,22.048780487804876,-14.951219512195122,22.402439024390244,-14.597560975609756,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.006689389179283128,-0.006238198028346068,-0.17440340074748348,-0.7850487056895387,11.598615938327756,17.448186172185174
22.579268292682926,-14.420731707317072,22.402439024390244,-14.597560975609756,22.75609756097561,-14.243902439024389,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.006529263478747254,-0.006337461536067349,-0.17434253855466886,-0.7847747443706092,11.317026039246894,17.719639502465647
22.932926829268293,-14.067073170731707,22.75609756097561,-14.243902439024389,23.109756097560975,-13.890243902439025,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.006369137778211381,-0.0064367250437886315,-0.1742816763618543,-0.7845007830516801,11.035629917684306,17.99089905522786
23.286585365853657,-13.713414634146343,23.109756097560975,-13.890243902439025,23.46341463414634,-13.536585365853659,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.006209012077675508,-0.006535988551509913,-0.1742208141690397,-0.7842268217327509,10.754427573639981,18.261964830471804
23.640243902439025,-13.359756097560975,23.46341463414634,-13.536585365853659,23.81707317073171,-13.182926829268292,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.006048886377139634,-0.006635252059231195,-0.17415995197622508,-0.7839528604138216,10.473419007113922,18.53283682819748
23.993902439024392,-13.006097560975608,23.81707317073171,-13.182926829268292,24.170731707317074,-12.829268292682926,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.005888760676603761,-0.006734515566952478,-0.17409908978341052,-0.7836788990948925,10.192604218106132,18.803515048404893
24.347560975609756,-12.652439024390244,24.170731707317074,-12.829268292682926,24.524390243902438,-12.47560975609756,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.005728634976067888,-0.006833779074673758,-0.1740382275905959,-0.7834049377759631,9.911983206616606,19.07399949109403
24.70121951219512,-12.298780487804878,24.524390243902438,-12.47560975609756,24.878048780487802,-12.121951219512196,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.005568509275532014,-0.00693304258239504,-0.17397736539778133,-0.783130976457034,9.631555972645351,19.344290156264904
25.054878048780488,-11.945121951219512,24.878048780487802,-12.121951219512196,25.231707317073173,-11.768292682926829,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.005408383574996141,-0.007032306090116321,-0.17391650320496674,-0.7828570151381048,9.351322516192361,19.614387043917517
25.408536585365855,-11.591463414634145,25.231707317073173,-11.768292682926829,25.585365853658537,-11.414634146341463,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.0052482578744602664,-0.007131569597837604,-0.17385564101215215,-0.7825830538191756,9.071282837257638,19.884290154051858
25.76219512195122,-11.237804878048781,25.585365853658537,-11.414634146341463,25.9390243902439,-11.060975609756097,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.0050881321739243935,-0.007230833105558886,-0.17379477881933755,-0.7823090925002464,8.791436935841183,20.15399948666793
26.115853658536587,-10.884146341463413,25.9390243902439,-11.060975609756097,26.29268292682927,-10.707317073170731,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.00492800647338852,-0.007330096613280168,-0.17373391662652293,-0.782035131181317,8.511784811942992,20.423515041765736
26.46951219512195,-10.53048780487805,26.29268292682927,-10.707317073170731,26.646341463414636,-10.353658536585366,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.004767880772852647,-0.007429360121001449,-0.17367305443370837,-0.7817611698623879,8.232326465563073,20.692836819345278
26.823170731707318,-10.176829268292682,26.646341463414636,-10.353658536585366,27.0,-10.0,9,0.5001486988880458,4.501338289992412,-0.16147581353985427,-0.004607755072316772,-0.007528623628722731,-0.17361219224089378,-0.7814872085434587,7.953061896701417,20.961964819406553
27.0,-9.75,27.0,-10.0,27.0,-9.5,9,0.5,4.5,-0.16147581353985427,-0.004414499916497615,-0.007578255382583372,-0.17346856883893524,-0.7806085597752086,7.610933457808284,21.07643111393063
27.0,-9.25,27.0,-9.5,27.0,-9.0,9,0.5,4.5,-0.16147581353985427,-0.004188115305395174,-0.007578255382583372,-0.1732421842278328,-0.7795898290252476,7.21120591848354,21.048925383681688
27.0,-8.75,27.0,-9.0,27.0,-8.5,9,0.5,4.5,-0.16147581353985427,-0.003961730694292732,-0.007578255382583372,-0.17301579961673036,-0.7785710982752866,6.812497109908757,21.021419653432737
27.0,-8.25,27.0,-8.5,27.0,-8.0,9,0.5,4.5,-0.16147581353985427,-0.0037353460831902902,-0.007578255382583372,-0.17278941500562792,-0.7775523675253256,6.414807032083936,20.993913923183793
27.0,-7.75,27.0,-8.0,27.0,-7.5,9,0.5,4.5,-0.16147581353985427,-0.003508961472087848,-0.007578255382583372,-0.17256303039452547,-0.7765336367753646,6.018135685009075,20.966408192934843
27.0,-7.25,27.0,-7.5,27.0,-7.0,9,0.5,4.5,-0.16147581353985427,-0.0032825768609854064,-0.007578255382583372,-0.17233664578342303,-0.7755149060254036,5.6224830686841765,20.9389024626859
27.0,-6.75,27.0,-7.0,27.0,-6.5,9,0.5,4.5,-0.16147581353985427,-0.0030561922498829647,-0.007578255382583372,-0.1721102611723206,-0.7744961752754427,5.227849183109238,20.911396732436952
27.0,-6.25,27.0,-6.5,27.0,-6.0,9,0.5,4.5,-0.16147581353985427,-0.002829807638780523,-0.007578255382583372,-0.17188387656121815,-0.7734774445254816,4.83423402828426,20.883891002188005
27.0,-5.75,27.0,-6.0,27.0,-5.5,9,0.5,4.5,-0.16147581353985427,-0.002603423027678081,-0.007578255382583372,-0.1716574919501157,-0.7724587137755207,4.441637604209244,20.856385271939057
27.0,-5.25,27.0,-5.5,27.0,-5.0,9,0.5,4.5,-0.16147581353985427,-0.0023770384165756387,-0.007578255382583372,-0.17143110733901326,-0.7714399830255597,4.050059910884189,20.828879541690114
27.0,-4.75,27.0,-5.0,27.0,-4.5,9,0.5,4.5,-0.16147581353985427,-0.0021506538054731975,-0.007578255382583372,-0.17120472272791082,-0.7704212522755987,3.6595009483090934,20.801373811441163
27.0,-4.25,27.0,-4.5,27.0,-3.999999999999999,9,0.5,4.5,-0.16147581353985427,-0.0019242691943707555,-0.007578255382583372,-0.17097833811680838,-0.7694025215256377,3.2699607164839604,20.77386808119222
27.0,-3.7499999999999996,27.0,-3.999999999999999,27.0,-3.5,9,0.5,4.5,-0.16147581353985427,-0.0016978845832683134,-0.007578255382583372,-0.17075195350570593,-0.7683837907756768,2.881439215408787,20.746362350943272
27.0,-3.2499999999999996,27.0,-3.5,27.0,-2.999999999999999,9,0.5,4.5,-0.16147581353985427,-0.0014714999721658713,-0.007578255382583372,-0.1705255688946035,-0.7673650600257157,2.4939364450835755,20.718856620694325
27.0,-2.7499999999999996,27.0,-2.999999999999999,27.0,-2.5,9,0.5,4.5,-0.16147581353985427,-0.0012451153610634296,-0.007578255382583372,-0.17029918428350105,-0.7663463292757547,2.107452405508325,20.691350890445378
27.0,-2.25,27.0,-2.5,27.0,-2.0,9,0.5,4.5,-0.16147581353985427,-0.0010187307499609879,-0.007578255382583372,-0.1700727996723986,-0.7653275985257937,1.7219870966830355,20.66384516019643
27.0,-1.75,27.0,-2.0,27.0,-1.5,9,0.5,4.5,-0.16147581353985427,-0.0007923461388585462,-0.007578255382583372,-0.16984641506129616,-0.7643088677758327,1.337540518607707,20.636339429947483
27.0,-1.25,27.0,-1.5,27.0,-1.0,9,0.5,4.5,-0.16147581353985427,-0.0005659615277561044,-0.007578255382583372,-0.16962003045019372,-0.7632901370258718,0.9541126712823393,20.60883369969854
27.0,-0.75,27.0,-1.0,27.0,-0.5,9,0.5,4.5,-0.16147581353985427,-0.0003395769166536625,-0.007578255382583372,-0.16939364583909128,-0.7622714062759107,0.5717035547069327,20.58132796944959
27.0,-0.25,27.0,-0.5,27.0,0.0,9,0.5,4.5,-0.16147581353985427,-0.00011319230555122071,-0.007578255382583372,-0.16916726122798884,-0.7612526755259498,0.19031316888148714,20.553822239200645
27.0,0.25,27.0,0.0,27.0,0.5,9,0.5,4.5,-0.16147581353985427,0.0001131923055512211,-0.007578255382583372,-0.16894087661688642,-0.7602339447759889,-0.19005848619399754,20.5263165089517
27.0,0.75,27.0,0.5,27.0,1.0,9,0.5,4.5,-0.16147581353985427,0.00033957691665366293,-0.007578255382583372,-0.16871449200578398,-0.7592152140260279,-0.5694114105195213,20.49881077870275
27.0,1.2500000000000009,27.0,1.0,27.0,1.5000000000000018,9,0.5,4.5,-0.16147581353985427,0.0005659615277561051,-0.007578255382583372,-0.16848810739468154,-0.7581964832760669,-0.9477456040950847,20.471305048453807
27.0,1.7500000000000018,27.0,1.5000000000000018,27.0,2.0000000000000018,9,0.5,4.5,-0.16147581353985427,0.0007923461388585474,-0.007578255382583372,-0.1682617227835791,-0.7571777525261059,-1.325061066920687,20.44379931820486
27.0,2.250000000000001,27.0,2.0000000000000018,27.0,2.5,9,0.5,4.5,-0.16147581353985427,0.0010187307499609887,-0.007578255382583372,-0.16803533817247665,-0.7561590217761449,-1.701357798996327,20.416293587955913
27.0,2.75,27.0,2.5,27.0,3.0,9,0.5,4.5,-0.16147581353985427,0.0012451153610634302,-0.007578255382583372,-0.1678089535613742,-0.755140291026184,-2.0766358003220065,20.388787857706966
27.0,3.25,27.0,3.0,27.0,3.5,9,0.5,4.5,-0.16147581353985427,0.001471499972165872,-0.007578255382583372,-0.16758256895027177,-0.7541215602762229,-2.4508950708977246,20.36128212745802
