x_centroid,y_centroid,x_start,y_start,x_end,y_end,depth,length,area,v_axial,v_Mx,v_My,v_total,Fz,Mxi,Myi
11.4904851942814,-25.279067427419076,11.313708498984763,-25.455844122715714,11.667261889578036,-25.10229073212244,8,0.5,4.0,-0.1582890791551353,0.006033543591643205,-0.005465650237286088,-0.15772118580077818,-0.6308847432031127,14.669942249662002,7.24917180107339
11.844038584874673,-24.925514036825803,11.667261889578036,-25.10229073212244,12.02081528017131,-24.748737341529168,8,0.5,4.0,-0.1582890791551353,0.005941805630871813,-0.005633824090741045,-0.1579810976150045,-0.631924390460018,14.47069812239546,7.484536863331863
12.197591975467947,-24.57196064623253,12.02081528017131,-24.748737341529168,12.374368670764584,-24.39518395093589,8,0.5,4.0,-0.1582890791551353,0.0058500676701004235,-0.0058019979441960015,-0.15824100942923086,-0.6329640377169234,14.270718853503526,7.720637067215738
12.55114536606122,-24.218407255639256,12.374368670764584,-24.39518395093589,12.727922061357859,-24.041630560342618,8,0.5,4.0,-0.1582890791551353,0.0057583297093290325,-0.005970171797650958,-0.15850092124345722,-0.6340036849738289,14.070004442986185,7.957472412725011
12.904698756654495,-23.864853865045983,12.727922061357859,-24.041630560342618,13.081475451951132,-23.688077169749345,8,0.5,4.0,-0.1582890791551353,0.005666591748557642,-0.006138345651105914,-0.15876083305768357,-0.6350433322307343,13.868554890843452,8.195042899859686
13.258252147247768,-23.511300474452707,13.081475451951132,-23.688077169749345,13.435028842544405,-23.334523779156072,8,0.5,4.0,-0.1582890791551353,0.005574853787786251,-0.0063065195045608705,-0.15902074487190992,-0.6360829794876397,13.666370197075313,8.433348528619758
13.611805537841043,-23.157747083859434,13.435028842544405,-23.334523779156072,13.78858223313768,-22.9809703885628,8,0.5,4.0,-0.1582890791551353,0.00548311582701486,-0.006474693358015828,-0.15928065668613625,-0.637122626744545,13.46345036168177,8.67238929900523
13.965358928434316,-22.80419369326616,13.78858223313768,-22.9809703885628,14.142135623730953,-22.627416997969522,8,0.5,4.0,-0.1582890791551353,0.0053913778662434695,-0.006642867211470784,-0.1595405685003626,-0.6381622740014504,13.259795384662837,8.912165211016104
14.31891231902759,-22.450640302672888,14.142135623730953,-22.627416997969522,14.495689014324228,-22.27386360737625,8,0.5,4.0,-0.1582890791551353,0.005299639905472078,-0.0068110410649257404,-0.15980048031458896,-0.6392019212583558,13.055405266018498,9.152676264652376
14.672465709620864,-22.097086912079615,14.495689014324228,-22.27386360737625,14.8492424049175,-21.920310216782976,8,0.5,4.0,-0.1582890791551353,0.005207901944700689,-0.006979214918380697,-0.1600603921288153,-0.6402415685152612,12.850280005748763,9.393922459914048
15.026019100214137,-21.743533521486338,14.8492424049175,-21.920310216782976,15.202795795510774,-21.566756826189703,8,0.5,4.0,-0.1582890791551353,0.005116163983929297,-0.007147388771835653,-0.16032030394304164,-0.6412812157721666,12.644419603853626,9.63590379680112
15.379572490807412,-21.389980130893065,15.202795795510774,-21.566756826189703,15.556349186104049,-21.213203435596427,8,0.5,4.0,-0.1582890791551353,0.0050244260231579055,-0.00731556262529061,-0.160580215757268,-0.642320863029072,12.437824060333087,9.878620275313592
15.733125881400685,-21.03642674029979,15.556349186104049,-21.213203435596427,15.909902576697322,-20.859650045003153,8,0.5,4.0,-0.1582890791551353,0.004932688062386516,-0.007483736478745567,-0.16084012757149435,-0.6433605102859774,12.230493375187155,10.122071895451464
16.086679271993958,-20.68287334970652,15.909902576697322,-20.859650045003153,16.263455967290597,-20.50609665440988,8,0.5,4.0,-0.1582890791551353,0.004840950101615124,-0.007651910332200522,-0.1611000393857207,-0.6444001575428828,12.022427548415816,10.366258657214734
16.44023266258723,-20.329319959113246,16.263455967290597,-20.50609665440988,16.61700935788387,-20.152543263816607,8,0.5,4.0,-0.1582890791551353,0.004749212140843735,-0.007820084185655479,-0.16135995119994703,-0.6454398047997881,11.813626580019083,10.611180560603403
